hr_data,P,A,D,Label
78,4.0,3.0,4.0,Happy
78,,,,
78,,,,
80,,,,
80,,,,
81,,,,
81,,,,
82,,,,
81,,,,
81,,,,
81,,,,
81,,,,
82,,,,
82,,,,
82,,,,
82,,,,
83,,,,
84,,,,
85,,,,
86,,,,
88,,,,
88,,,,
88,,,,
90,,,,
90,,,,
90,,,,
90,,,,
89,,,,
88,,,,
89,,,,
90,,,,
90,,,,
91,,,,
95,,,,
97,,,,
97,,,,
97,,,,
97,,,,
98,,,,
98,,,,
99,,,,
100,,,,
101,,,,
101,,,,
101,,,,
101,,,,
101,,,,
101,,,,
101,,,,
101,,,,
101,,,,
100,,,,
100,,,,
100,,,,
101,,,,
103,,,,
105,,,,
107,,,,
108,,,,
108,,,,
108,,,,
108,,,,
108,,,,
109,,,,
109,,,,
109,,,,
111,,,,
113,,,,
116,,,,
116,,,,
117,,,,
116,,,,
116,,,,
115,,,,
114,,,,
114,,,,
115,,,,
115,,,,
115,,,,
114,,,,
114,,,,
114,,,,
113,,,,
113,,,,
113,,,,
114,,,,
116,,,,
118,,,,
118,,,,
118,,,,
116,,,,
114,,,,
113,,,,
112,,,,
111,,,,
111,,,,
112,,,,
113,,,,
114,,,,
114,,,,
115,,,,
115,,,,
116,,,,
117,,,,
118,,,,
117,,,,
117,,,,
117,,,,
117,,,,
117,,,,
117,,,,
114,,,,
114,,,,
114,,,,
114,,,,
108,,,,
104,,,,
101,,,,
101,,,,
101,,,,
101,,,,
101,,,,
101,,,,
101,,,,
102,,,,
102,,,,
103,,,,
103,,,,
102,,,,
102,,,,
102,,,,
102,,,,
102,,,,
102,,,,
102,,,,
102,,,,
103,,,,
104,,,,
105,,,,
106,,,,
106,,,,
108,,,,
110,,,,
111,,,,
111,,,,
110,,,,
110,,,,
110,,,,
110,,,,
109,,,,
108,,,,
105,,,,
104,,,,
103,,,,
103,,,,
103,,,,
104,,,,
105,,,,
106,,,,
107,,,,
107,,,,
107,,,,
107,,,,
106,,,,
106,,,,
107,,,,
106,,,,
106,,,,
106,,,,
106,,,,
106,,,,
106,,,,
105,,,,
104,,,,
106,,,,
105,,,,
105,,,,
104,,,,
103,,,,
103,,,,
103,,,,
103,,,,
103,,,,
99,,,,
97,,,,
96,,,,
96,,,,
96,,,,
96,,,,
96,,,,
