hr_data,P,A,D,Label
96,-2.0,2.0,0.0,Disgust
94,,,,
94,,,,
93,,,,
92,,,,
93,,,,
94,,,,
94,,,,
96,,,,
98,,,,
98,,,,
98,,,,
97,,,,
96,,,,
96,,,,
95,,,,
93,,,,
93,,,,
94,,,,
94,,,,
93,,,,
93,,,,
93,,,,
94,,,,
95,,,,
95,,,,
98,,,,
99,,,,
100,,,,
102,,,,
103,,,,
104,,,,
104,,,,
104,,,,
104,,,,
103,,,,
103,,,,
103,,,,
103,,,,
104,,,,
104,,,,
104,,,,
104,,,,
104,,,,
103,,,,
102,,,,
101,,,,
100,,,,
99,,,,
98,,,,
98,,,,
98,,,,
98,,,,
97,,,,
96,,,,
95,,,,
93,,,,
92,,,,
91,,,,
89,,,,
88,,,,
88,,,,
88,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
87,,,,
87,,,,
89,,,,
89,,,,
91,,,,
91,,,,
92,,,,
92,,,,
93,,,,
93,,,,
92,,,,
93,,,,
92,,,,
91,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
93,,,,
93,,,,
92,,,,
92,,,,
93,,,,
93,,,,
93,,,,
92,,,,
92,,,,
90,,,,
90,,,,
91,,,,
90,,,,
89,,,,
88,,,,
88,,,,
87,,,,
87,,,,
89,,,,
88,,,,
88,,,,
88,,,,
89,,,,
89,,,,
90,,,,
91,,,,
90,,,,
91,,,,
93,,,,
92,,,,
92,,,,
92,,,,
92,,,,
91,,,,
90,,,,
90,,,,
90,,,,
91,,,,
92,,,,
93,,,,
92,,,,
94,,,,
94,,,,
93,,,,
93,,,,
92,,,,
91,,,,
89,,,,
89,,,,
89,,,,
89,,,,
88,,,,
89,,,,
89,,,,
89,,,,
89,,,,
89,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
89,,,,
89,,,,
90,,,,
90,,,,
92,,,,
92,,,,
92,,,,
92,,,,
93,,,,
93,,,,
93,,,,
93,,,,
93,,,,
94,,,,
95,,,,
96,,,,
96,,,,
96,,,,
96,,,,
97,,,,
96,,,,
95,,,,
95,,,,
94,,,,
93,,,,
92,,,,
91,,,,
91,,,,
91,,,,
91,,,,
91,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
91,,,,
91,,,,
90,,,,
89,,,,
89,,,,
91,,,,
90,,,,
89,,,,
91,,,,
91,,,,
90,,,,
89,,,,
90,,,,
89,,,,
88,,,,
89,,,,
89,,,,
88,,,,
90,,,,
91,,,,
91,,,,
91,,,,
93,,,,
92,,,,
92,,,,
93,,,,
92,,,,
93,,,,
94,,,,
93,,,,
93,,,,
94,,,,
94,,,,
95,,,,
95,,,,
95,,,,
94,,,,
94,,,,
94,,,,
93,,,,
91,,,,
90,,,,
90,,,,
89,,,,
