hr_data,P,A,D,Label
101,-2.0,-1.0,0.0,Disgust
102,,,,
102,,,,
102,,,,
103,,,,
103,,,,
103,,,,
103,,,,
103,,,,
103,,,,
103,,,,
103,,,,
103,,,,
104,,,,
104,,,,
104,,,,
104,,,,
104,,,,
104,,,,
104,,,,
104,,,,
104,,,,
102,,,,
101,,,,
100,,,,
99,,,,
98,,,,
96,,,,
96,,,,
94,,,,
94,,,,
94,,,,
93,,,,
93,,,,
93,,,,
93,,,,
93,,,,
93,,,,
91,,,,
89,,,,
88,,,,
89,,,,
89,,,,
89,,,,
91,,,,
91,,,,
91,,,,
91,,,,
92,,,,
92,,,,
92,,,,
102,,,,
103,,,,
106,,,,
107,,,,
106,,,,
106,,,,
104,,,,
104,,,,
104,,,,
102,,,,
102,,,,
101,,,,
99,,,,
98,,,,
98,,,,
97,,,,
97,,,,
96,,,,
96,,,,
96,,,,
96,,,,
96,,,,
97,,,,
97,,,,
97,,,,
96,,,,
96,,,,
95,,,,
97,,,,
97,,,,
97,,,,
97,,,,
98,,,,
99,,,,
99,,,,
99,,,,
99,,,,
98,,,,
98,,,,
97,,,,
97,,,,
97,,,,
97,,,,
97,,,,
96,,,,
95,,,,
95,,,,
95,,,,
94,,,,
96,,,,
96,,,,
96,,,,
95,,,,
97,,,,
98,,,,
98,,,,
98,,,,
98,,,,
95,,,,
94,,,,
91,,,,
92,,,,
