gsr_data,P,A,D,Label
2106.922582868499,-4.0,1.0,-4.0,Disgust
2106.8649930819242,,,,
2106.806972329458,,,,
2106.7485057319686,,,,
2106.6895911774814,,,,
2106.630443178483,,,,
2106.571222325572,,,,
2106.51192607357,,,,
2106.4526651922406,,,,
2106.3933652320256,,,,
2106.333974626797,,,,
2106.27466473129,,,,
2106.215494190139,,,,
2106.156315001709,,,,
2106.0970707002607,,,,
2106.037797606357,,,,
2105.9784487312368,,,,
2105.9192096432885,,,,
2105.860221347658,,,,
2105.80139522767,,,,
2105.7427710120346,,,,
2105.6841936746387,,,,
2105.625511388395,,,,
2105.566806352044,,,,
2105.508030889785,,,,
2105.4492268582667,,,,
2105.3904523170368,,,,
2105.3315994359245,,,,
2105.272634546151,,,,
2105.2137963014525,,,,
2105.1552270680227,,,,
2105.0969062732606,,,,
2105.0389367246808,,,,
2104.9811677340595,,,,
2104.923487149453,,,,
2104.8660573952798,,,,
2104.8088937908824,,,,
2104.7517960449013,,,,
2104.6946642154217,,,,
2104.6374756459804,,,,
2104.5801240371334,,,,
2104.5227587732,,,,
2104.4654729465547,,,,
2104.408110240791,,,,
2104.350651422736,,,,
2104.2931854478647,,,,
2104.2357291770973,,,,
2104.1782954431924,,,,
2104.120926807936,,,,
2104.06349255123,,,,
2104.0059068858345,,,,
2103.9482318056953,,,,
2103.890441710145,,,,
2103.832761659961,,,,
2103.7753853569643,,,,
2103.718256398741,,,,
2103.661468038169,,,,
2103.6049613054456,,,,
2103.5486752973584,,,,
2103.492774732544,,,,
2103.4373170863896,,,,
2103.3820765344594,,,,
2103.326937350265,,,,
2103.271935902776,,,,
2103.216985998782,,,,
2103.1622842972347,,,,
2103.1079794358625,,,,
2103.0539250451793,,,,
2103.0001353035886,,,,
2102.946435575174,,,,
2102.892640027164,,,,
2102.838812900715,,,,
2102.784883529865,,,,
2102.7308498213997,,,,
2102.676733400354,,,,
2102.622399770656,,,,
2102.5677799712853,,,,
2102.5131012253746,,,,
2102.4584896733013,,,,
2102.403884415588,,,,
2102.349361092603,,,,
2102.294727023013,,,,
2102.2398269090086,,,,
2102.184799750928,,,,
2102.1296267476887,,,,
2102.074372408092,,,,
2102.0191363244917,,,,
2101.963850880792,,,,
2101.9085272594752,,,,
2101.853188751732,,,,
2101.7978267110184,,,,
2101.742486627029,,,,
2101.6871988019548,,,,
2101.631790551569,,,,
2101.5761482998128,,,,
2101.5203034221913,,,,
2101.4641878846896,,,,
2101.4078976901446,,,,
2101.351510941721,,,,
2101.294913686856,,,,
2101.2380920591704,,,,
2101.181312963826,,,,
2101.12474303326,,,,
2101.068391846723,,,,
2101.0123965181892,,,,
2100.9566129801456,,,,
2100.9009467396186,,,,
2100.845605188496,,,,
2100.790635982328,,,,
2100.735891338493,,,,
2100.681326534578,,,,
2100.626953718001,,,,
2100.5727158621776,,,,
2100.5188096226834,,,,
2100.4653749372096,,,,
2100.412316952673,,,,
2100.3596752692,,,,
2100.307221927585,,,,
2100.2547482068785,,,,
2100.202338802947,,,,
2100.1499096491652,,,,
2100.097518583322,,,,
2100.0452356299684,,,,
2099.992897406215,,,,
2099.940448131941,,,,
2099.888166600557,,,,
2099.8362076740077,,,,
2099.784535587627,,,,
2099.7332628637205,,,,
2099.682180178617,,,,
2099.6311297891825,,,,
2099.580296146214,,,,
2099.529678873754,,,,
2099.4789792644406,,,,
2099.428030052706,,,,
2099.3767831400523,,,,
2099.3250699814803,,,,
